ride_id,driver_name,pickup_lat,pickup_lon,drop_lat,drop_lon,geohash,departure_hour,available_seats,fare_per_seat
R014327,Girik,22.475944,88.392305,22.679925,88.395992,tgyzg7,6,2,57
R014328,Aachal,22.56373,88.307869,22.574433,88.420951,tunb37,8,4,100
R014329,Samarth,22.613349,88.397681,22.612001,88.403266,tunbes,8,1,60
R014330,Bhavya,22.632879,88.416149,22.554997,88.264292,tunbgb,11,3,116
R014331,Jagrati,22.453054,88.420534,22.623601,88.443076,tgyzsp,15,0,143
R014332,Omisha,22.539933,88.3151,22.585365,88.363844,tunb1x,13,1,65
R014333,Shaurya,22.428423,88.41238,22.638528,88.479652,tgyzef,8,4,88
R014334,Ubika,22.530863,88.370193,22.649568,88.380354,tunb4v,19,1,148
R014335,Yash,22.484043,88.392293,22.457533,88.438893,tgyzgm,7,1,134
R014336,Viraj,22.439901,88.375863,22.587038,88.467102,tgyzej,10,4,128
R014337,Girindra,22.589094,88.442554,22.640578,88.355004,tunbs8,15,3,116
R014338,Robert,22.505124,88.386954,22.610536,88.414815,tunb52,9,4,89
R014339,Arunima,22.57868,88.461255,22.496211,88.438435,tunbky,22,3,125
R014340,Lila,22.561497,88.479674,22.466137,88.438393,tunbm7,21,4,96
R014341,Ati,22.567444,88.415275,22.615604,88.474154,tunb7u,6,2,98
R014342,Laksh,22.585821,88.386241,22.546492,88.318214,tunb7r,12,2,111
R014343,Arin,22.649695,88.392518,22.591221,88.427494,tunbg7,15,1,148
R014344,Divya,22.586581,88.404026,22.645646,88.399647,tunb7x,18,0,84
R014345,Darsh,22.516535,88.387017,22.6433,88.437733,tunb57,10,1,55
R014346,Zarna,22.596267,88.336136,22.521938,88.349754,tunbd1,19,1,118
R014347,Vritti,22.551787,88.433503,22.601324,88.426291,tunbk3,21,1,84
R014348,Quincy,22.539274,88.260043,22.57952,88.335153,tunb0r,16,2,51
R014349,Odika,22.593408,88.328413,22.57226,88.421307,tunb9c,15,0,56
R014350,Liam,22.632604,88.34072,22.457739,88.355065,tunbf0,21,4,85
R014351,Gavin,22.641983,88.345309,22.520129,88.321961,tunbf3,20,1,65
R014352,Dalaja,22.672191,88.329735,22.597753,88.428724,tunbcz,15,2,101
R014353,Anvi,22.554833,88.3334,22.708646,88.377926,tunb61,16,1,125
R014354,Kritika,22.445488,88.409233,22.510859,88.369574,tgyzey,22,2,54
R014355,Raghav,22.545516,88.262281,22.634238,88.452542,tunb22,20,4,111
R014356,Mugdha,22.591768,88.489442,22.499574,88.421248,tunbt8,8,0,86
R014357,Rayaan,22.635841,88.449973,22.622147,88.395649,tunbu8,22,3,44
R014358,Rehaan,22.527513,88.351308,22.630663,88.424724,tunb4m,11,3,78
R014359,Yashawini,22.576774,88.407673,22.622636,88.383988,tunb7v,18,3,66
R014360,Omya,22.551192,88.273398,22.475223,88.357094,tunb29,6,4,96
R014361,Rachit,22.444801,88.370665,22.50593,88.375515,tgyzdv,20,2,76
R014362,Zehaan,22.656242,88.444219,22.615166,88.459044,tunbus,6,1,134
R014363,Jagrati,22.636652,88.385551,22.443467,88.421384,tunbg2,17,2,72
R014364,Lakshmi,22.642197,88.39596,22.539914,88.354974,tunbg3,12,0,55
R014365,Chandresh,22.543758,88.346209,22.485717,88.374924,tunb4r,8,0,67
R014366,Vamakshi,22.661087,88.34493,22.638564,88.473523,tunbfm,16,1,56
R014367,Baljiwan,22.652352,88.411935,22.482539,88.315509,tunbgg,9,1,116
R014368,Dhruv,22.526857,88.314744,22.604275,88.375385,tunb1s,13,4,85
R014369,Bhavani,22.48466,88.398881,22.589101,88.43947,tgyzgt,14,1,140
R014370,Sanya,22.60268,88.320428,22.522213,88.377816,tunb9f,6,0,126
R014371,Neha,22.521764,88.35415,22.516187,88.342327,tunb4e,16,4,150
R014372,Panini,22.60851,88.448725,22.574842,88.308954,tunbse,13,2,105
R014373,Arya,22.69618,88.372553,22.574817,88.444542,tunc4g,6,4,141
R014374,Turvi,22.633372,88.41696,22.610376,88.384651,tunbgb,16,4,106
R014375,Anya,22.609913,88.460011,22.581198,88.43423,tunbsu,18,0,83
R014376,Kala,22.479733,88.389104,22.466476,88.360661,tgyzgk,14,0,86
R014377,Kritika,22.550663,88.334753,22.547361,88.26438,tunb61,21,0,98
R014378,Abha,22.599715,88.403621,22.491968,88.432464,tunbed,13,3,72
R014379,Mugdha,22.433628,88.391241,22.596239,88.404515,tgyze7,22,4,64
R014380,Finn,22.567903,88.417368,22.474432,88.354972,tunb7u,18,4,67
R014381,Aarush,22.55802,88.354296,22.600103,88.405013,tunb6d,19,3,83
R014382,Isaiah,22.566665,88.34061,22.615644,88.334825,tunb6h,12,2,137
R014383,Yashawini,22.695126,88.345031,22.658798,88.428995,tunc47,19,3,69
R014384,Vasatika,22.645227,88.362224,22.518884,88.396205,tunbfd,20,1,147
R014385,Timothy,22.496755,88.397691,22.447764,88.350416,tgyzgx,15,2,54
R014386,Wazir,22.618848,88.339125,22.609318,88.467226,tunbdj,22,4,100
R014387,Saumya,22.682596,88.373746,22.603082,88.464244,tunc4c,17,2,78
R014388,Vinaya,22.550926,88.332721,22.621157,88.470516,tunb61,21,3,74
R014389,Caleb,22.572038,88.367478,22.649772,88.439116,tunb6v,21,0,58
R014390,Hemangini,22.676782,88.352918,22.586826,88.461,tunc48,17,4,52
R014391,Jairaj,22.430099,88.393014,22.561385,88.278571,tgyze7,7,0,124
R014392,Rachana,22.679376,88.365912,22.443991,88.430658,tunc4b,20,3,134
R014393,Nakul,22.507422,88.327661,22.582014,88.301437,tunb1c,8,0,66
R014394,William,22.655699,88.432871,22.483209,88.408808,tunbuk,15,3,113
R014395,Eesha,22.546068,88.318271,22.58585,88.308091,tunb38,21,4,64
R014396,Azad,22.557028,88.439148,22.592164,88.38346,tunbk6,20,2,64
R014397,Brijesh,22.570955,88.480647,22.504373,88.432661,tunbmk,19,3,108
R014398,Maya,22.61053,88.398747,22.473179,88.341173,tunbes,20,0,54
R014399,Kala,22.584241,88.364924,22.489326,88.355548,tunb6z,7,3,98
R014400,Bhavya,22.596695,88.357253,22.619808,88.47877,tunbd9,21,3,43
R014401,Upadhriti,22.533141,88.294427,22.558074,88.3379,tunb1n,18,3,51
R014402,Gayathri,22.575902,88.474679,22.671872,88.352638,tunbmm,20,1,59
R014403,Bhanumati,22.636061,88.44609,22.611356,88.416988,tunbu8,17,3,102
R014404,Jatin,22.559856,88.421952,22.606521,88.494157,tunbk4,17,2,107
R014405,Frederick,22.421715,88.409065,22.506751,88.308991,tgyzec,9,2,138
R014406,Daksh,22.580619,88.344368,22.496293,88.409422,tunb6q,17,4,142
R014407,Jagvi,22.532383,88.344801,22.587691,88.298945,tunb4m,20,3,113
R014408,Pranit,22.648803,88.354599,22.545015,88.389148,tunbfe,15,1,110
R014409,Yashodhara,22.596359,88.447995,22.42888,88.387736,tunbs9,20,0,67
R014410,Saanvi,22.48879,88.319729,22.595257,88.327477,tgyzcv,12,2,118
R014411,Rachita,22.620388,88.493097,22.568366,88.345123,tunbtt,10,3,127
R014412,Viraj,22.42279,88.376856,22.441069,88.369538,tgyze1,18,1,134
R014413,Saanvi,22.608314,88.401877,22.648253,88.460896,tunbee,22,4,85
R014414,Krisha,22.496185,88.32797,22.596944,88.476454,tgyzcz,18,1,85
R014415,Jagat,22.490284,88.38166,22.617439,88.394261,tgyzgn,15,4,42
R014416,Tripti,22.526718,88.266468,22.607998,88.461495,tunb0s,12,2,82
R014417,Turvi,22.637543,88.340411,22.605962,88.502178,tunbf1,20,0,137
R014418,Tejas,22.595135,88.391504,22.604098,88.399844,tunbe3,13,2,119
R014419,Atharv,22.650851,88.375428,22.634647,88.483979,tunbg5,20,4,148
R014420,Kashish,22.493607,88.325839,22.63395,88.413249,tgyzcy,7,4,75
R014421,Kamala,22.432381,88.422497,22.597767,88.388357,tgyzs5,19,3,133
R014422,Nachiket,22.549138,88.404172,22.638427,88.44069,tunb78,8,2,108
R014423,Siddharth,22.579484,88.415984,22.564239,88.327422,tunb7y,17,3,137
R014424,Irya,22.508667,88.348219,22.654585,88.418676,tunb43,12,2,52
R014425,Gautam,22.584528,88.441892,22.511225,88.421736,tunbkx,16,2,141
R014426,Amruta,22.630788,88.429606,22.451487,88.356826,tunbsr,19,1,62
R014427,Nidra,22.56217,88.402654,22.588101,88.479175,tunb7e,6,3,138
R014428,Vasana,22.700754,88.357666,22.659859,88.399936,tunc4s,21,4,53
R014429,Qarin,22.607386,88.34732,22.561028,88.321012,tunbd7,12,2,123
R014430,Gaurav,22.659285,88.401338,22.570805,88.429703,tunbgs,18,2,129
R014431,Chandresh,22.601416,88.491124,22.554159,88.39947,tunbtd,22,1,143
R014432,Waida,22.528782,88.312434,22.592344,88.314557,tunb1t,16,2,80
R014433,Tripti,22.538321,88.323734,22.513581,88.31851,tunb1y,22,2,52
R014434,Girindra,22.679263,88.346439,22.545777,88.368987,tunc42,19,3,115
R014435,Jasmit,22.45059,88.360287,22.586631,88.361916,tgyzdx,15,1,67
R014436,Jai,22.546774,88.283133,22.576366,88.324775,tunb2b,18,0,137
R014437,Wridesh,22.517221,88.38987,22.520061,88.3601,tunb57,14,3,95
R014438,Udarsh,22.619258,88.376468,22.580469,88.362228,tunbej,18,4,85
R014439,Ishanvi,22.540308,88.373399,22.612485,88.349856,tunb4z,17,4,102
R014440,Upasna,22.563473,88.339517,22.585375,88.303521,tunb65,18,2,47
R014441,Gopal,22.682341,88.402367,22.625381,88.427833,tunc59,10,3,84
R014442,Upma,22.581608,88.454064,22.631787,88.434016,tunbky,22,3,41
R014443,Udyati,22.484248,88.407546,22.523441,88.298718,tgyzgv,14,4,65
R014444,Libni,22.468633,88.363664,22.626556,88.422037,tgyzff,19,0,145
R014445,Sachi,22.502024,88.38616,22.641198,88.477354,tunb52,16,2,57
R014446,Kavya,22.653036,88.42499,22.541029,88.407395,tunbu5,21,4,122
R014447,Matthew,22.542065,88.25973,22.539896,88.283931,tunb0r,14,3,87
R014448,Mason,22.56433,88.438122,22.613173,88.473757,tunbk7,6,4,90
R014449,Anjali,22.566746,88.311644,22.514546,88.408193,tunb3s,18,4,86
R014450,Xiti,22.610598,88.485572,22.627817,88.453884,tunbts,15,2,60
R014451,Bhanumati,22.544653,88.346679,22.572633,88.398027,tunb62,20,1,111
R014452,Nirja,22.496673,88.311002,22.53846,88.293477,tgyzcx,10,2,124
R014453,Advay,22.611235,88.391669,22.590227,88.354111,tunbek,8,1,121
R014454,Pooja,22.469112,88.433777,22.573064,88.294659,tgyzu6,16,0,149
R014455,Saksham,22.586665,88.446922,22.660628,88.327946,tunbkx,14,2,143
R014456,Pooja,22.656339,88.352704,22.476999,88.375637,tunbfs,6,4,105
R014457,Simon,22.571984,88.414271,22.496512,88.359266,tunb7v,19,2,141
R014458,Urmi,22.648018,88.439047,22.471838,88.435204,tunbu6,7,4,91
R014459,Rajeshri,22.642194,88.415571,22.463234,88.353422,tunbgc,9,3,127
R014460,Pavani,22.590538,88.389163,22.573021,88.290026,tunbe2,14,2,71
R014461,Ria,22.565763,88.342408,22.625041,88.466263,tunb67,20,0,139
R014462,Jagdish,22.462825,88.434402,22.650372,88.381964,tgyzu3,22,2,116
R014463,Finn,22.646592,88.361972,22.606417,88.344175,tunbfd,11,0,65
R014464,Triveni,22.651961,88.448391,22.652869,88.351256,tunbue,17,0,47
R014465,Jairaj,22.491044,88.37155,22.591382,88.464705,tgyzfy,12,1,84
R014466,Samaksh,22.567237,88.485038,22.546293,88.468775,tunbms,17,2,125
R014467,Nachiket,22.528698,88.38418,22.54718,88.322946,tunb5j,7,3,63
R014468,Isha,22.556473,88.429907,22.572931,88.335666,tunbk6,20,2,106
R014469,Raghav,22.58822,88.440472,22.613044,88.464696,tunbs8,7,2,58
R014470,Lajita,22.538944,88.387454,22.635825,88.485523,tunb5r,10,2,60
R014471,Arin,22.660559,88.355579,22.507851,88.337059,tunbft,9,0,112
R014472,Harshil,22.59918,88.378403,22.529616,88.281513,tunbe4,12,2,42
R014473,Xalak,22.605835,88.451608,22.594456,88.473144,tunbsg,17,3,131
R014474,Isaac,22.575737,88.34568,22.622627,88.420889,tunb6m,8,4,106
R014475,Samesh,22.479608,88.43959,22.70855,88.370583,tgyzuk,10,1,110
R014476,Vanya,22.492606,88.422467,22.630653,88.347736,tgyzun,21,0,141
R014477,Andrew,22.646214,88.448596,22.660112,88.423226,tunbud,8,0,81
R014478,Radha,22.567685,88.324497,22.61732,88.354222,tunb3u,8,0,118
R014479,Nitara,22.585243,88.427862,22.582159,88.337373,tunbkp,20,3,52
R014480,Isha,22.495235,88.292473,22.57482,88.357554,tgyzcp,15,0,51
R014481,Neha,22.579691,88.377959,22.616253,88.360254,tunb7n,10,4,44
R014482,Warjas,22.442784,88.361063,22.626586,88.346522,tgyzdt,8,1,106
R014483,Jonathan,22.508231,88.366317,22.564043,88.485539,tunb4c,10,3,115
R014484,Chaaya,22.609907,88.489018,22.563887,88.278769,tunbts,6,4,71
R014485,Varsha,22.548089,88.33021,22.457166,88.377088,tunb60,21,2,52
R014486,Brijesh,22.650211,88.370441,22.647018,88.36033,tunbfg,12,2,43
R014487,Forum,22.690035,88.394866,22.550461,88.316702,tunc56,15,2,58
R014488,Dominic,22.592621,88.477879,22.56808,88.454038,tunbt2,19,4,62
R014489,Lakshmi,22.655403,88.362244,22.611231,88.351463,tunbfs,16,1,130
R014490,Wishi,22.481342,88.391684,22.491411,88.41984,tgyzgk,13,4,82
R014491,Naksh,22.594477,88.384742,22.532835,88.27481,tunbe1,8,3,59
R014492,Hemal,22.605872,88.492099,22.509241,88.284413,tunbte,6,1,85
R014493,Hemang,22.43975,88.418092,22.633565,88.427094,tgyzsj,9,3,150
R014494,Dipta,22.583378,88.501242,22.540069,88.390728,tunbmz,14,0,73
R014495,Radha,22.641897,88.41362,22.586202,88.382789,tunbgc,6,2,72
R014496,Balendra,22.441364,88.408064,22.552942,88.357867,tgyzev,22,1,92
R014497,Sachi,22.608338,88.456141,22.629829,88.433788,tunbsg,21,0,55
R014498,Chanakya,22.631343,88.37616,22.67101,88.342608,tunbep,19,4,108
R014499,Indira,22.522695,88.287693,22.588281,88.386556,tunb1h,21,0,106
R014500,Adya,22.542844,88.375742,22.630056,88.37112,tunb5p,20,0,56
R014501,Kashvi,22.59555,88.487777,22.609664,88.493443,tunbt9,7,1,143
R014502,Anamika,22.636062,88.431885,22.549606,88.327617,tunbu2,12,0,89
R014503,Urvi,22.449625,88.397803,22.591824,88.444258,tgyzew,11,3,109
R014504,Laban,22.534768,88.301469,22.61806,88.442719,tunb1q,19,2,88
R014505,Turvi,22.445851,88.388585,22.654145,88.415352,tgyzeq,22,3,76
R014506,Xavier,22.701059,88.369258,22.610759,88.407115,tunc4u,12,3,51
R014507,Avni,22.559768,88.321973,22.56586,88.31465,tunb3f,22,0,150
R014508,Nitara,22.503899,88.321419,22.457239,88.407701,tunb1b,18,2,87
R014509,Logan,22.68704,88.371039,22.614479,88.345262,tunc4f,14,0,125
R014510,Kala,22.569248,88.443718,22.489528,88.282259,tunbks,20,3,147
R014511,Jacob,22.580109,88.40336,22.577369,88.397276,tunb7w,9,0,52
R014512,Nakul,22.591765,88.44075,22.590261,88.391994,tunbs8,10,3,140
R014513,Hiral,22.490445,88.352529,22.694518,88.359736,tgyzfw,20,1,135
R014514,Baljiwan,22.695909,88.383045,22.543189,88.283214,tunc55,8,1,49
R014515,Wazir,22.614641,88.367557,22.480328,88.404063,tunbdu,16,0,75
R014516,Krish,22.469557,88.343029,22.619075,88.407324,tgyzf6,7,0,80
R014517,Darika,22.571166,88.431481,22.66821,88.410085,tunbkk,7,3,108
R014518,Damyanti,22.576749,88.393038,22.5982,88.359641,tunb7m,18,1,64
R014519,Nikita,22.540543,88.297644,22.667694,88.351231,tunb1r,13,1,69
R014520,Sudiksha,22.586534,88.454607,22.580746,88.321165,tunbkz,14,2,89
R014521,Nikita,22.543624,88.352212,22.423323,88.402093,tunb4x,14,3,63
R014522,Mohammed,22.602612,88.334811,22.553229,88.295605,tunbd4,9,4,149
R014523,Udyati,22.56277,88.271951,22.484768,88.419183,tunb2e,20,1,65
R014524,Ganga,22.48125,88.371902,22.47638,88.383597,tgyzfu,20,3,63
R014525,Champak,22.532753,88.344817,22.489665,88.327365,tunb4m,22,1,109
R014526,Wridesh,22.457957,88.391251,22.694856,88.393958,tgyzg2,21,3,109
R014527,Nilima,22.651426,88.327208,22.617475,88.490426,tunbcg,11,1,40
R014528,Ishani,22.529146,88.305125,22.533615,88.319807,tunb1m,6,2,121
R014529,Isha,22.490292,88.388715,22.427046,88.369048,tgyzgq,22,2,136
R014530,Yashica,22.622688,88.382344,22.640591,88.450269,tunben,11,4,47
R014531,Jasmit,22.574785,88.323736,22.536628,88.394925,tunb3v,18,2,126
R014532,Harish,22.57802,88.425149,22.599639,88.445697,tunbkn,8,2,122
R014533,Vincent,22.578223,88.471613,22.580272,88.480367,tunbmn,20,4,147
R014534,Zilmil,22.555536,88.293076,22.673037,88.340058,tunb34,20,0,133
R014535,Dev,22.555351,88.326336,22.538021,88.367135,tunb3f,19,0,59
R014536,Veda,22.51159,88.41684,22.612374,88.400555,tunb5f,14,2,98
R014537,Peter,22.657631,88.410216,22.575304,88.381313,tunbgu,17,4,81
R014538,Indira,22.550492,88.330802,22.585718,88.407958,tunb61,21,1,130
R014539,Rudra,22.489873,88.386577,22.675436,88.35882,tgyzgq,15,4,143
R014540,Rajata,22.585385,88.489485,22.575133,88.323538,tunbmx,15,2,133
R014541,Vansha,22.461951,88.355916,22.486496,88.399296,tgyzf9,18,1,41
R014542,Maya,22.553817,88.355988,22.558091,88.318297,tunb69,20,2,69
R014543,Ojasvi,22.659708,88.366133,22.621333,88.371063,tunbfv,19,2,45
R014544,Charita,22.567805,88.43867,22.647889,88.428937,tunbkk,7,1,64
R014545,Timothy,22.67837,88.399929,22.568098,88.328948,tunc58,22,3,144
R014546,Jai,22.597517,88.360253,22.584108,88.480771,tunbd9,15,4,53
R014547,Agastya,22.548247,88.319385,22.570759,88.428967,tunb3b,10,3,67
R014548,Wishi,22.61601,88.37007,22.572879,88.336952,tunbdv,14,0,143
R014549,Unnati,22.609808,88.378984,22.61704,88.471846,tunbe5,15,3,144
R014550,Saumya,22.510211,88.427661,22.581331,88.406994,tunbh1,22,4,94
R014551,Jeevika,22.541737,88.362824,22.563697,88.348572,tunb4x,8,0,82
R014552,Zansi,22.467335,88.36889,22.57545,88.286292,tgyzff,19,3,92
R014553,Hamsini,22.606178,88.442684,22.596841,88.436233,tunbse,11,1,44
R014554,Jackson,22.517014,88.381787,22.556823,88.40269,tunb55,15,3,63
R014555,Lucky,22.57187,88.433742,22.633917,88.437997,tunbkm,11,4,131
R014556,Hardik,22.566234,88.410251,22.459419,88.358914,tunb7u,21,0,137
R014557,Jyoti,22.609868,88.37619,22.571221,88.270831,tunbeh,19,1,43
R014558,Anjali,22.627082,88.356319,22.701277,88.367249,tunbdx,9,1,112
R014559,Zinal,22.557524,88.313214,22.601672,88.36381,tunb3d,20,2,49
R014560,Onveer,22.532256,88.342276,22.485928,88.294881,tunb4m,13,0,105
R014561,Theodore,22.596304,88.410024,22.614272,88.371533,tunbec,10,2,52
R014562,Forum,22.60947,88.464454,22.589732,88.497884,tunbt5,11,3,105
R014563,Ekantika,22.669719,88.386493,22.580553,88.324473,tunbgq,17,4,45
R014564,Girish,22.60604,88.470016,22.669204,88.358657,tunbt5,6,4,68
R014565,Osha,22.581246,88.334357,22.531129,88.390236,tunb6n,6,4,59
R014566,Eta,22.649589,88.382958,22.630278,88.480982,tunbg5,22,1,48
R014567,Chatresh,22.647633,88.457459,22.495706,88.292049,tunbuf,14,3,146
R014568,Yashvi,22.603239,88.414444,22.500301,88.326114,tunbef,9,0,121
R014569,Anusha,22.60742,88.467045,22.42647,88.405607,tunbt5,20,1,81
R014570,Aarna,22.495345,88.334229,22.608032,88.354134,tgyzfp,20,0,55
R014571,Yasti,22.572409,88.463437,22.577696,88.315343,tunbmj,15,1,63
R014572,Aarav,22.605289,88.341193,22.469721,88.371279,tunbd7,21,4,143
R014573,Ishaan,22.625366,88.437141,22.564176,88.290322,tunbsq,15,1,68
R014574,Lopa,22.539097,88.277002,22.517188,88.373963,tunb0z,20,0,106
R014575,Qasim,22.500896,88.363971,22.466542,88.415284,tunb4b,20,0,138
R014576,Indali,22.622267,88.446906,22.575955,88.451696,tunbsw,15,3,83
R014577,Advika,22.536868,88.369282,22.641296,88.38346,tunb4y,18,1,71
R014578,Neelima,22.565148,88.338624,22.459933,88.373782,tunb65,8,2,128
R014579,Dalaja,22.478955,88.369132,22.491175,88.418254,tgyzfu,19,4,115
R014580,Manbir,22.555835,88.350373,22.530646,88.357831,tunb66,15,0,114
R014581,Champak,22.561822,88.411491,22.64642,88.385875,tunb7g,17,0,87
R014582,Netra,22.551283,88.368979,22.565739,88.290531,tunb6c,18,0,137
R014583,Faqid,22.619145,88.395012,22.553918,88.466795,tunbem,9,3,87
R014584,Vedhika,22.477607,88.408686,22.479252,88.375731,tgyzgg,11,4,123
R014585,Naveen,22.642837,88.389716,22.53339,88.335366,tunbg6,11,0,50
R014586,Krish,22.556942,88.403168,22.421726,88.375122,tunb7d,6,0,71
R014587,Siddharth,22.645931,88.349213,22.566437,88.438613,tunbf6,18,1,125
R014588,Nakul,22.481531,88.369044,22.570221,88.437186,tgyzfu,19,0,58
R014589,Dayamai,22.643291,88.448433,22.557772,88.345264,tunbud,18,4,150
R014590,Tarak,22.579753,88.377458,22.570021,88.288302,tunb7n,19,0,40
R014591,David,22.579349,88.498753,22.553037,88.379885,tunbmy,13,2,107
R014592,Rajeshri,22.628448,88.409059,22.586148,88.404246,tunbez,18,3,85
R014593,Laban,22.544091,88.381764,22.682117,88.34857,tunb70,20,0,136
R014594,Faras,22.618959,88.450647,22.572157,88.421611,tunbst,20,3,117
R014595,Chasmum,22.662685,88.398464,22.573422,88.438836,tunbgt,17,2,82
R014596,Sara,22.435802,88.402938,22.635583,88.380137,tgyzes,10,2,149
R014597,Gaurangi,22.544954,88.339822,22.572279,88.332669,tunb60,17,0,67
R014598,Darpan,22.602158,88.435695,22.464428,88.421939,tunbs6,18,3,54
R014599,Qushi,22.449199,88.397585,22.618634,88.401384,tgyzew,17,1,45
R014600,Daksha,22.457509,88.371145,22.551726,88.473221,tgyzfb,10,2,130
R014601,Qasim,22.605119,88.443356,22.593907,88.389371,tunbse,22,2,143
R014602,Vihaan,22.439904,88.382198,22.60609,88.467501,tgyzej,9,2,119
R014603,Xavier,22.575347,88.390944,22.608704,88.424098,tunb7m,11,1,74
R014604,Onkar,22.494292,88.417347,22.591122,88.375115,tgyzgy,15,0,99
R014605,Madhav,22.62883,88.416797,22.55132,88.410138,tunbez,12,4,116
R014606,Aashi,22.56193,88.322102,22.603079,88.371165,tunb3g,9,1,150
R014607,Dominic,22.484944,88.29575,22.564184,88.4292,tgyzcj,14,1,147
R014608,Mekhala,22.572423,88.420081,22.581303,88.400107,tunbkj,12,1,148
R014609,Ekta,22.473902,88.437543,22.552285,88.375757,tgyzu7,11,4,78
R014610,Mahika,22.586169,88.38546,22.600958,88.325036,tunb7r,9,0,73
R014611,Upma,22.545594,88.352429,22.625644,88.357849,tunb68,8,3,40
R014612,Urmi,22.596037,88.330132,22.586372,88.495295,tunbd1,16,2,74
R014613,Saanvi,22.610466,88.403143,22.523823,88.29033,tunbes,16,2,149
R014614,Aadhya,22.540788,88.351193,22.431507,88.38423,tunb4r,8,0,105
R014615,Udyati,22.608735,88.392808,22.57562,88.48748,tunbe7,8,3,90
R014616,Yashodhara,22.43033,88.380664,22.635071,88.455207,tgyze5,8,2,77
R014617,Naksh,22.488556,88.406948,22.494225,88.4117,tgyzgt,13,3,108
R014618,Nilima,22.565313,88.36481,22.613215,88.428416,tunb6g,16,1,51
R014619,Hitesh,22.560587,88.430899,22.699696,88.39737,tunbk7,6,1,80
R014620,Bhavika,22.575297,88.363081,22.557251,88.258247,tunb6v,8,3,93
R014621,Urishilla,22.619469,88.381684,22.504133,88.426926,tunbej,21,4,54
R014622,Jai,22.5578,88.351149,22.57055,88.291895,tunb66,18,1,105
R014623,Ikshita,22.559579,88.289728,22.637773,88.403355,tunb34,15,2,95
R014624,Lipika,22.503092,88.270707,22.613296,88.476985,tunb08,17,1,129
R014625,Harish,22.596362,88.38031,22.497556,88.367157,tunbe1,15,4,69
R014626,Yahvi,22.522708,88.284083,22.675544,88.428746,tunb0u,10,0,63
R014627,Vinaya,22.497406,88.42059,22.627238,88.423292,tgyzup,9,2,149
R014628,Manthan,22.482121,88.36574,22.644257,88.43464,tgyzfu,7,0,112
R014629,George,22.547449,88.263607,22.648436,88.370015,tunb22,8,3,95
R014630,Naveen,22.524064,88.256022,22.541196,88.371095,tunb0k,18,4,59
R014631,Dhriti,22.600056,88.32571,22.573991,88.340128,tunb9f,16,0,126
R014632,Nikita,22.443896,88.374597,22.562036,88.4661,tgyzej,21,0,102
R014633,Kamya,22.554382,88.363349,22.644414,88.410516,tunb6c,11,4,107
R014634,Brinda,22.590505,88.460241,22.498236,88.271764,tunbsb,18,2,135
R014635,Libni,22.603835,88.36998,22.642489,88.341025,tunbdf,14,1,48
R014636,Jhalak,22.554415,88.341843,22.59617,88.469862,tunb63,22,4,122
R014637,Baghyawati,22.463843,88.418691,22.554298,88.349345,tgyzu1,14,3,148
R014638,Alexander,22.513479,88.422173,22.656154,88.40457,tunbh4,16,0,78
R014639,Vyanjana,22.489227,88.321598,22.695402,88.373524,tgyzcy,6,1,102
R014640,Amol,22.538362,88.260208,22.561125,88.441284,tunb0q,22,0,136
R014641,Manan,22.583233,88.401622,22.485355,88.378743,tunb7x,10,4,82
R014642,Jasmit,22.551175,88.332505,22.547341,88.308952,tunb61,7,4,147
R014643,Owen,22.516236,88.395669,22.612363,88.399733,tunb56,22,2,71
R014644,Sanaya,22.611572,88.459239,22.509466,88.387821,tunbsu,13,1,89
R014645,Ekapad,22.608748,88.387664,22.652186,88.343,tunbe7,15,1,104
R014646,Warhi,22.541377,88.310931,22.562246,88.439263,tunb1x,11,0,66
R014647,Oviya,22.689523,88.411957,22.449258,88.363061,tunc5f,6,1,44
R014648,Indira,22.601242,88.329783,22.446839,88.364924,tunb9f,12,2,107
R014649,Amara,22.608685,88.434378,22.685473,88.418832,tunbs7,17,1,111
R014650,Chaman,22.633192,88.445776,22.583746,88.394608,tunbu8,13,4,138
R014651,Lucky,22.607644,88.40395,22.552133,88.406768,tunbee,9,3,43
R014652,Gunbir,22.698246,88.400892,22.498298,88.326892,tunc5s,18,4,130
R014653,Balveer,22.589891,88.344309,22.510772,88.285365,tunbd2,11,2,149
R014654,Gaurang,22.570642,88.448122,22.591444,88.415041,tunbks,19,0,62
R014655,Inaya,22.647328,88.407197,22.479833,88.397947,tunbgf,20,3,113
R014656,Jonathan,22.605828,88.471122,22.609047,88.398319,tunbt5,16,3,150
R014657,Pahal,22.425619,88.418083,22.566963,88.399904,tgyzs4,6,2,71
R014658,Hamsini,22.496774,88.428082,22.570869,88.456977,tgyzup,19,1,145
R014659,Unni,22.424998,88.401131,22.598366,88.321429,tgyzed,11,0,82
R014660,Jacob,22.524726,88.32113,22.628454,88.4317,tunb1u,14,4,112
R014661,Abhimanyu,22.496791,88.316704,22.497297,88.420793,tgyzcx,15,3,61
R014662,Nitara,22.610166,88.422451,22.563549,88.401646,tunbsh,18,3,44
R014663,Nathan,22.543942,88.356051,22.582858,88.366263,tunb4x,20,2,143
R014664,Frederick,22.630042,88.416476,22.570337,88.301003,tunbez,12,3,136
R014665,Gayathri,22.627418,88.386974,22.58005,88.414487,tunber,17,3,131
R014666,Urvi,22.62908,88.390606,22.539968,88.291724,tunber,20,0,119
